epoch (ms),time (-00:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1584016721451,2020-03-12T12:38:41.451,5.764,0.945,0.198,-0.252
1584016721470,2020-03-12T12:38:41.470,5.783,0.541,0.290,-0.084
1584016721491,2020-03-12T12:38:41.491,5.804,0.236,0.366,-0.030
1584016721511,2020-03-12T12:38:41.511,5.824,0.107,0.419,0.038
1584016721530,2020-03-12T12:38:41.530,5.843,0.274,0.480,0.069
1584016721551,2020-03-12T12:38:41.551,5.864,0.450,0.526,0.076
1584016721570,2020-03-12T12:38:41.570,5.883,0.595,0.480,-0.084
1584016721590,2020-03-12T12:38:41.590,5.903,0.793,0.206,-0.229
1584016721609,2020-03-12T12:38:41.609,5.922,1.006,0.107,-0.343
1584016721630,2020-03-12T12:38:41.630,5.943,1.120,0.175,-0.511
1584016721650,2020-03-12T12:38:41.650,5.963,1.113,0.160,-0.343
1584016721669,2020-03-12T12:38:41.669,5.982,1.037,0.313,-0.053
1584016721690,2020-03-12T12:38:41.690,6.003,0.793,0.694,0.229
1584016721709,2020-03-12T12:38:41.709,6.022,0.640,0.983,0.534
1584016721730,2020-03-12T12:38:41.730,6.043,0.587,1.098,0.831
1584016721749,2020-03-12T12:38:41.749,6.062,0.549,1.075,0.884
1584016721769,2020-03-12T12:38:41.769,6.082,0.732,0.785,0.648
1584016721790,2020-03-12T12:38:41.790,6.103,0.899,0.427,0.206
1584016721809,2020-03-12T12:38:41.809,6.122,1.029,-0.145,-0.457
1584016721829,2020-03-12T12:38:41.829,6.142,1.105,-0.724,-1.098
1584016721848,2020-03-12T12:38:41.848,6.161,1.029,-1.120,-1.608
1584016721869,2020-03-12T12:38:41.869,6.182,0.899,-1.380,-1.974
1584016721888,2020-03-12T12:38:41.888,6.201,0.831,-1.623,-2.134
1584016721908,2020-03-12T12:38:41.908,6.221,0.709,-1.593,-2.058
1584016721929,2020-03-12T12:38:41.929,6.242,0.694,-1.479,-1.966
